Straßennummer;Straßenname;Folge;Hausnr. (von);Zusatz zur Hausnr (von);Hausnr. (bis);Zusatz zur Hausnr (bis);Ortsbezirk;Stadtteil Name;Stadtbezirk;Stadtbezirksvorst;Schiedsleutebezirk;Sozialrathaus Name;Polizeirevier;Postleitzahl
;Hainhaus;gerade;2;;4;;;;;;;;;64720
;Hammerweg;gerade;2;;44;;;;;;;;;64720
;Hanauer Weg;gerade;2;;10;;;;;;;;;64720
;Hegweg;gerade;2;;2;;;;;;;;;64720
;Heinrich-Keidel-Straße;gerade;2;;16;;;;;;;;;64720
;Heinrich-Ritzel-Straße;gerade;2;;24;;;;;;;;;64720
;Heinrichstraße;gerade;2;;8;;;;;;;;;64720
;Heintze-Metzler-Straße;gerade;2;;10;;;;;;;;;64720
;Hesselbacher Straße;gerade;2;;38;;;;;;;;;64720
;Heubergweg;gerade;2;;16;;;;;;;;;64720
;Hieronymusstraße;gerade;2;;32;;;;;;;;;64720
;Hohenloher Weg;gerade;2;;22;;;;;;;;;64720
;Hohlweg;gerade;2;;20;;;;;;;;;64720
;Hubener Weg;gerade;2;;16;;;;;;;;;64720
;Hulster Straße;gerade;2;;2;;;;;;;;;64720
;Höhenstraße;gerade;2;;50;;;;;;;;;64720
;Im Eck;gerade;2;;40;;;;;;;;;64720
;Im Fürstenauer Forst;gerade;2;;18;;;;;;;;;64720
;Im Hardtfeld;gerade;2;;8;;;;;;;;;64720
;Im Rod;gerade;2;;16;;;;;;;;;64720
;In den Dorfwiesen;gerade;2;;20;;;;;;;;;64720
;In den Zwölf Morgen;gerade;2;;28;;;;;;;;;64720
;Jahnstraße;gerade;2;;122;;;;;;;;;64720
;Johann-Kredel-Straße;gerade;2;;10;;;;;;;;;64720
;Justus-Liebig-Straße;gerade;2;;12;;;;;;;;;64720
;Karlstraße;gerade;2;;14;;;;;;;;;64720
;Kasseler Weg;gerade;2;;12;;;;;;;;;64720
;Kellereibergstraße;gerade;2;;30;;;;;;;;;64720
;Kettelerstraße;gerade;2;;26;;;;;;;;;64720
;Kilian-Spiegel-Straße;gerade;2;;20;;;;;;;;;64720
;Kiliansweg;gerade;2;;4;;;;;;;;;64720
;Kimbacher Straße;gerade;2;;36;;;;;;;;;64720
;Kronenweg;gerade;2;;20;;;;;;;;;64720
;Kurpfälzer Straße;gerade;2;;30;;;;;;;;;64720
;Kutschenweg;gerade;2;;2;;;;;;;;;64720
;Königsberger Straße;gerade;2;;14;;;;;;;;;64720
;Landrat-Hoffmann-Straße;gerade;2;;6;;;;;;;;;64720
;Landrat-Neff-Straße;gerade;2;;2;;;;;;;;;64720
;Langen-Brombacher Straße;gerade;2;;24;;;;;;;;;64720
;Leineweberweg;gerade;2;;10;;;;;;;;;64720
;Leipziger Straße;gerade;2;;32;;;;;;;;;64720
;Lindenplatz;gerade;2;;6;;;;;;;;;64720
;Lindenstraße;gerade;2;;24;;;;;;;;;64720
;Ludwig-Arzt-Straße;gerade;2;;6;;;;;;;;;64720
;Ludwig-Bogen-Straße;gerade;2;;20;;;;;;;;;64720
;Ludwig-Kurz-Straße;gerade;2;;14;;;;;;;;;64720
;Magdeburger Straße;gerade;2;;6;;;;;;;;;64720
;Mangelsbach;gerade;2;;8;;;;;;;;;64720
;Marburger Weg;gerade;2;;8;;;;;;;;;64720
;Marktplatz;gerade;2;;8;;;;;;;;;64720
;Michael-Haas-Straße;gerade;2;;16;;;;;;;;;64720
;Mittelweg;gerade;2;;54;;;;;;;;;64720
;Mittlerer Weg;gerade;2;;2;;;;;;;;;64720
;Momarter Weg;gerade;2;;52;;;;;;;;;64720
;Mossauer Straße;gerade;2;;32;;;;;;;;;64720
;Mömlinger Weg;gerade;2;;2;;;;;;;;;64720
;Mühlstraße;gerade;2;;28;;;;;;;;;64720
;Neudorf;gerade;2;;16;;;;;;;;;64720
;Neutorstraße;gerade;2;;16;;;;;;;;;64720
;Nibelungenstraße;gerade;2;;40;;;;;;;;;64720
;Nikolaus-Matz-Straße;gerade;2;;10;;;;;;;;;64720
;Oberhammerwiesenstraße;gerade;2;;2;;;;;;;;;64720
;Odenwaldstraße;gerade;2;;14;;;;;;;;;64720
;Ohrnbachtalstraße;gerade;2;;86;;;;;;;;;64720
;Pelarstraße;gerade;2;;16;;;;;;;;;64720
;Pfarrgewann;gerade;2;;22;;;;;;;;;64720
;Philipp-Buxbaum-Straße;gerade;2;;4;;;;;;;;;64720
;Postweg;gerade;2;;12;;;;;;;;;64720
;Prof.-Hartmann-Straße;gerade;2;;10;;;;;;;;;64720
;Rehbacher Weg;gerade;2;;14;;;;;;;;;64720
;Rosengässchen;gerade;2;;2;;;;;;;;;64720
;Rosenweg;gerade;2;;8;;;;;;;;;64720
;Rödeweg;gerade;2;;2;;;;;;;;;64720
;Römerstraße;gerade;2;;72;;;;;;;;;64720
;Schanzenweg;gerade;2;;14;;;;;;;;;64720
;Scharfenbergstraße;gerade;2;;10;;;;;;;;;64720
;Schlesische Straße;gerade;2;;8;;;;;;;;;64720
;Schloßplatz;gerade;2;;2;;;;;;;;;64720
;Schloßstraße;gerade;2;;58;;;;;;;;;64720
;Schneidersweg;gerade;2;;14;;;;;;;;;64720
;Schwalbenweg;gerade;2;;8;;;;;;;;;64720
;Schützenstraße;gerade;2;;22;;;;;;;;;64720
;Sperberweg;gerade;2;;2;;;;;;;;;64720
;Spessartstraße;gerade;2;;12;;;;;;;;;64720
;Stadtring;gerade;2;;300;;;;;;;;;64720
;Steinweg;gerade;2;;20;;;;;;;;;64720
;Stettiner Straße;gerade;2;;4;;;;;;;;;64720
;Stockheimer Hohl;gerade;2;;18;;;;;;;;;64720
;Stockheimer Ring;gerade;2;;18;;;;;;;;;64720
;Tannenweg;gerade;2;;10;;;;;;;;;64720
;Taunusstraße;gerade;2;;12;;;;;;;;;64720
;Uhlandstraße;gerade;2;;6;;;;;;;;;64720
;Untere Hardt;gerade;2;;14;;;;;;;;;64720
;Untere Pfarrgasse;gerade;2;;16;;;;;;;;;64720
;Unterer Hammer;gerade;2;;24;;;;;;;;;64720
;Unterwegswiesenstraße;gerade;2;;8;;;;;;;;;64720
;Viernheimer Weg;gerade;2;;8;;;;;;;;;64720
;Vogelsbergstraße;gerade;2;;8;;;;;;;;;64720
;Waldstraße;gerade;2;;132;;;;;;;;;64720
;Walther-Rathenau-Allee;gerade;2;;24;;;;;;;;;64720
;Weidenweg;gerade;2;;8;;;;;;;;;64720
;Weimarer Straße;gerade;2;;8;;;;;;;;;64720
;Wetzlarer Weg;gerade;2;;4;;;;;;;;;64720
;Weyprechtstraße;gerade;2;;10;;;;;;;;;64720
;Wiesbadener Straße;gerade;2;;12;;;;;;;;;64720
;Wiesenweg;gerade;2;;36;;;;;;;;;64720
;Wilhelm-Leuschner-Straße;gerade;2;;50;;;;;;;;;64720
;Zeller Straße;gerade;2;;28;;;;;;;;;64720
;Zum Römerbad;gerade;2;;46;;;;;;;;;64720
;d' Orvillestraße;gerade;2;;44;;;;;;;;;64720
;Alexanderstraße;gerade;2;;24;;;;;;;;;64732
;Am Berg;gerade;2;;12;;;;;;;;;64732
;Am Busch;gerade;2;;6;;;;;;;;;64732
;Am Eichberg;gerade;2;;22;;;;;;;;;64732
;Am Gickelsgraben;gerade;2;;20;;;;;;;;;64732
;Am Gänsbrunnen;gerade;2;;8;;;;;;;;;64732
;Am Gänsertsberg;gerade;2;;6;;;;;;;;;64732
;Am Hang;gerade;2;;4;;;;;;;;;64732
;Am Kalkofen;gerade;2;;24;;;;;;;;;64732
;Am Momartsberg;gerade;2;;34;;;;;;;;;64732
;Am Mulgraben;gerade;2;;10;;;;;;;;;64732
;Am Rosengarten;gerade;2;;20;;;;;;;;;64732
;Am Römerbrunnen;gerade;2;;8;;;;;;;;;64732
;Am Steinbruch;gerade;2;;32;;;;;;;;;64732
;Am Tannenkopf;gerade;2;;10;;;;;;;;;64732
;Am Trieb;gerade;2;;16;;;;;;;;;64732
;Am Weidenkopf;gerade;2;;22;;;;;;;;;64732
;Am Weilbach;gerade;2;;8;;;;;;;;;64732
;Am Weinertsberg;gerade;2;;8;;;;;;;;;64732
;Amselstraße;gerade;2;;16;;;;;;;;;64732
;An der Gasse;gerade;2;;12;;;;;;;;;64732
;An der Alten Schule;gerade;2;;8;;;;;;;;;64732
;Bahnhofsplatz;gerade;2;;2;;;;;;;;;64732
;Berggartenstraße;gerade;2;;52;;;;;;;;;64732
;Birkenweg;gerade;2;;10;;;;;;;;;64732
;Bleichstraße;gerade;2;;10;;;;;;;;;64732
;Breslauer Straße;gerade;2;;24;;;;;;;;;64732
;Brombachtaler Straße;gerade;2;;40;;;;;;;;;64732
;Brunnengasse;gerade;2;;20;;;;;;;;;64732
;Brückenweg;gerade;2;;8;;;;;;;;;64732
;Buchenweg;gerade;2;;16;;;;;;;;;64732
;Bürgermeister-Weigel-Straße;gerade;2;;18;;;;;;;;;64732
;Danziger Straße;gerade;2;;8;;;;;;;;;64732
;Dresdener Straße;gerade;2;;12;;;;;;;;;64732
;Eichelsweg;gerade;2;;20;;;;;;;;;64732
;Elisabethenstraße;gerade;2;;14;;;;;;;;;64732
;Erbacher Straße;gerade;2;;36;;;;;;;;;64732
;Erfurter Straße;gerade;2;;12;;;;;;;;;64732
;Faltenweg;gerade;2;;24;;;;;;;;;64732
;Forststraße;gerade;2;;26;;;;;;;;;64732
;Frankfurter Straße;gerade;2;;76;;;;;;;;;64732
;Franz-Holl-Straße;gerade;2;;24;;;;;;;;;64732
;Friedrich-Ebert-Straße;gerade;2;;52;;;;;;;;;64732
;Fürstengrunder Straße;gerade;2;;130;;;;;;;;;64732
;Georg-Vetter-Straße;gerade;2;;18;;;;;;;;;64732
;Goethestraße;gerade;2;;10;;;;;;;;;64732
;Gumpersberger Straße;gerade;2;;42;;;;;;;;;64732
;Hainhausweg;gerade;2;;14;;;;;;;;;64732
;Hardtbergweg;gerade;2;;10;;;;;;;;;64732
;Hauswiesenweg;gerade;2;;24;;;;;;;;;64732
;Helmertweg;gerade;2;;62;;;;;;;;;64732
;Heubergweg;gerade;2;;88;;;;;;;;;64732
;Heuselsmühle;gerade;2;;2;;;;;;;;;64732
;Hummetröther Straße;gerade;2;;52;;;;;;;;;64732
;Höhenstraße;gerade;2;;76;;;;;;;;;64732
;Im Fässjeseck;gerade;2;;48;;;;;;;;;64732
;Im Kimbachtal;gerade;2;;84;;;;;;;;;64732
;Jakob-Maul-Straße;gerade;2;;20;;;;;;;;;64732
;Kantstraße;gerade;2;;22;;;;;;;;;64732
;Kirchweg;gerade;2;;10;;;;;;;;;64732
;Kleiner Weg;gerade;2;;6;;;;;;;;;64732
;Klosterwaldstraße;gerade;2;;16;;;;;;;;;64732
;Königer Straße;gerade;2;;36;;;;;;;;;64732
;Königsberger Straße;gerade;2;;14;;;;;;;;;64732
;Leipziger Straße;gerade;2;;10;;;;;;;;;64732
;Lindenstraße;gerade;2;;52;;;;;;;;;64732
;Linnigweg;gerade;2;;10;;;;;;;;;64732
;Lärchenweg;gerade;2;;12;;;;;;;;;64732
;Magdeburger Straße;gerade;2;;58;;;;;;;;;64732
;Mainstraße;gerade;2;;44;;;;;;;;;64732
;Michelstädter Straße;gerade;2;;58;;;;;;;;;64732
;Momarter Straße;gerade;2;;46;;;;;;;;;64732
;Mozartstraße;gerade;2;;22;;;;;;;;;64732
;Mühlstraße;gerade;2;;32;;;;;;;;;64732
;Nieder-Kinziger Straße;gerade;2;;54;;;;;;;;;64732
;Nordring;gerade;2;;26;;;;;;;;;64732
;Odenwaldstraße;gerade;2;;30;;;;;;;;;64732
;Oskar-Zimper-Straße;gerade;2;;46;;;;;;;;;64732
;Parkstraße;gerade;2;;8;;;;;;;;;64732
;Paul-Zander-Straße;gerade;2;;8;;;;;;;;;64732
;Pestalozzistraße;gerade;2;;14;;;;;;;;;64732
;Philipp-Schmunck-Straße;gerade;2;;18;;;;;;;;;64732
;Rimhorner Graben;gerade;2;;12;;;;;;;;;64732
;Rue d´Argentat;gerade;2;;10;;;;;;;;;64732
;ST. Ober-Kinzig Außerhalb;gerade;2;;4;;;;;;;;;64732
;ST. Zell Außenliegend;gerade;2;;18;;;;;;;;;64732
;Sackgasse;gerade;2;;8;;;;;;;;;64732
;Sandbergstraße;gerade;2;;24;;;;;;;;;64732
;Schloßplatz;gerade;2;;12;;;;;;;;;64732
;Schulstraße;gerade;2;;26;;;;;;;;;64732
;Schwalbenstraße;gerade;2;;16;;;;;;;;;64732
;Schwimmbadstraße;gerade;2;;38;;;;;;;;;64732
;Sommerbergring;gerade;2;;20;;;;;;;;;64732
;Südring;gerade;2;;40;;;;;;;;;64732
;Talblickstraße;gerade;2;;40;;;;;;;;;64732
;Waldstraße;gerade;2;;36;;;;;;;;;64732
;Weiten-Gesäßer Straße;gerade;2;;12;;;;;;;;;64732
;Weyprechtstraße;gerade;2;;78;;;;;;;;;64732
;Wingertstraße;gerade;2;;10;;;;;;;;;64732
;Zeller Gewerbezentrum;gerade;2;;26;;;;;;;;;64732
;Albert-Einstein-Straße;gerade;2;;14;;;;;;;;;64739
;Am Besenberg;gerade;2;;12;;;;;;;;;64739
;Am Dachsrain;gerade;2;;28;;;;;;;;;64739
;Am Damm;gerade;2;;2;;;;;;;;;64739
;Am Galgenberg;gerade;2;;20;;;;;;;;;64739
;Am Hain;gerade;2;;14;;;;;;;;;64739
;Am Hang;gerade;2;;50;;;;;;;;;64739
;Am Kirchpfad;gerade;2;;10;;;;;;;;;64739
;Am Runden Stein;gerade;2;;10;;;;;;;;;64739
;Am Sandberg;gerade;2;;6;;;;;;;;;64739
;Am Schorschberg;gerade;2;;32;;;;;;;;;64739
;Am See;gerade;2;;28;;;;;;;;;64739
;Am Steinberg;gerade;2;;18;;;;;;;;;64739
;Am Stutz;gerade;2;;6;;;;;;;;;64739
;Am Südhang;gerade;2;;16;;;;;;;;;64739
;Am Teich;gerade;2;;4;;;;;;;;;64739
;Am Wald;gerade;2;;10;;;;;;;;;64739
;Am Wäldchesberg;gerade;2;;4;;;;;;;;;64739
;Am Zentwald;gerade;2;;20;;;;;;;;;64739
;An der Hasselbach;gerade;2;;4;;;;;;;;;64739
;An der Kleinen Weide;gerade;2;;8;;;;;;;;;64739
;An der Lauerwiese;gerade;2;;16;;;;;;;;;64739
;Apotheker-Haas-Weg;gerade;2;;6;;;;;;;;;64739
;Aschaffenburger Straße;gerade;2;;54;;;;;;;;;64739
;Bachgasse;gerade;2;;18;;;;;;;;;64739
;Bahnhofstraße;gerade;2;;40;;;;;;;;;64739
;Beinegasse;gerade;2;;48;;;;;;;;;64739
;Berbigstraße;gerade;2;;56;;;;;;;;;64739
;Bergstraße;gerade;2;;24;;;;;;;;;64739
;Bismarckstraße;gerade;2;;64;;;;;;;;;64739
;Borngartenweg;gerade;2;;4;;;;;;;;;64739
;Breubergstraße;gerade;2;;30;;;;;;;;;64739
;Brunnenstraße;gerade;2;;10;;;;;;;;;64739
;Brückenstraße;gerade;2;;8;;;;;;;;;64739
;Bürgermeister-Dörr-Straße;gerade;2;;10;;;;;;;;;64739
;Bürgermeister-Heusel-Straße;gerade;2;;12;;;;;;;;;64739
;Bürgermeister-Wolf-Straße;gerade;2;;14;;;;;;;;;64739
;Darmstädter Straße;gerade;2;;42;;;;;;;;;64739
;Eichestraße;gerade;2;;16;;;;;;;;;64739
;Emylisweg;gerade;2;;20;;;;;;;;;64739
;Erbacher Straße;gerade;2;;90;;;;;;;;;64739
;Fichtenstraße;gerade;2;;26;;;;;;;;;64739
;Forsteler Straße;gerade;2;;12;;;;;;;;;64739
;Forststraße;gerade;2;;6;;;;;;;;;64739
;Frankfurter Straße;gerade;2;;84;;;;;;;;;64739
;Friedrich-Ebert-Straße;gerade;2;;48;;;;;;;;;64739
;Friedrich-Veith-Straße;gerade;2;;24;;;;;;;;;64739
;Gartenstraße;gerade;2;;6;;;;;;;;;64739
;Grüner Weg;gerade;2;;16;;;;;;;;;64739
;Hassenröther Straße;gerade;2;;42;;;;;;;;;64739
;Heilbronner Straße;gerade;2;;20;;;;;;;;;64739
;Helmut-Erb-Straße;gerade;2;;8;;;;;;;;;64739
;Hermann-Kahn-Weg;gerade;2;;14;;;;;;;;;64739
;Hochstraße;gerade;2;;50;;;;;;;;;64739
;Hohebergweg;gerade;2;;20;;;;;;;;;64739
;Hohlweg;gerade;2;;4;;;;;;;;;64739
;Höllerbacher Straße;gerade;2;;20;;;;;;;;;64739
;Hügelstraße;gerade;2;;14;;;;;;;;;64739
;Im Alten Hof;gerade;2;;2;;;;;;;;;64739
;Im Failing;gerade;2;;26;;;;;;;;;64739
;Im Wäldchen;gerade;2;;4;;;;;;;;;64739
;In den Schafhecken;gerade;2;;22;;;;;;;;;64739
;Jägerstraße;gerade;2;;4;;;;;;;;;64739
;Kinziger Straße;gerade;2;;10;;;;;;;;;64739
;Kirchberg;gerade;2;;2;;;;;;;;;64739
;Knosbergstraße;gerade;2;;24;;;;;;;;;64739
;Krautgartenweg;gerade;2;;8;;;;;;;;;64739
;Königsberger Straße;gerade;2;;24;;;;;;;;;64739
;Marktplatz;gerade;2;;2;;;;;;;;;64739
;Montmelianer Platz;gerade;2;;4;;;;;;;;;64739
;Mümling-Grumbacher Straße;gerade;2;;48;;;;;;;;;64739
;Mümlingtalring;gerade;2;;12;;;;;;;;;64739
;Neckarstraße;gerade;2;;24;;;;;;;;;64739
;Nickelsweg;gerade;2;;6;;;;;;;;;64739
;Oberlehrer-Wolf-Straße;gerade;2;;16;;;;;;;;;64739
;Obrunnweg;gerade;2;;36;;;;;;;;;64739
;Otzbergstraße;gerade;2;;14;;;;;;;;;64739
;Pfirschbacher Straße;gerade;2;;40;;;;;;;;;64739
;Ringstraße;gerade;2;;22;;;;;;;;;64739
;Rollgasse;gerade;2;;14;;;;;;;;;64739
;Rondellstraße;gerade;2;;48;;;;;;;;;64739
;Rosenweg;gerade;2;;4;;;;;;;;;64739
;Sandbacher Straße;gerade;2;;20;;;;;;;;;64739
;Sandbergstraße;gerade;2;;28;;;;;;;;;64739
;Schafheckenweg;gerade;2;;8;;;;;;;;;64739
;Schillerstraße;gerade;2;;22;;;;;;;;;64739
;Schulstraße;gerade;2;;62;;;;;;;;;64739
;Schwimmbadstraße;gerade;2;;12;;;;;;;;;64739
;Siegfriedstraße;gerade;2;;20;;;;;;;;;64739
;Sonnenberg;gerade;2;;14;;;;;;;;;64739
;Spessartstraße;gerade;2;;48;;;;;;;;;64739
;Steinmetzstraße;gerade;2;;10;;;;;;;;;64739
;Stockwiesenstraße;gerade;2;;34;;;;;;;;;64739
;Straße am Berg;gerade;2;;24;;;;;;;;;64739
;Sudetenstraße;gerade;2;;26;;;;;;;;;64739
;Talblick;gerade;2;;12;;;;;;;;;64739
;Talstraße;gerade;2;;54;;;;;;;;;64739
;Waldstraße;gerade;2;;28;;;;;;;;;64739
;Weiherstraße;gerade;2;;12;;;;;;;;;64739
;Weilertsweg;gerade;2;;30;;;;;;;;;64739
;Wernher-von-Braun-Straße;gerade;2;;8;;;;;;;;;64739
;Zum Gerstenfeld;gerade;2;;2;;;;;;;;;64739
;Zum Hartberg;gerade;2;;24;;;;;;;;;64739
;Zum Herrgottsbrunnen;gerade;2;;10;;;;;;;;;64739
;Zum Wehr;gerade;2;;10;;;;;;;;;64739
;Albert-Schweitzer-Straße;gerade;2;;10;;;;;;;;;64747
;Am Grohberg;gerade;2;;22;;;;;;;;;64747
;Am Hang;gerade;2;;2;;;;;;;;;64747
;Am Hardtwald;gerade;2;;36;;;;;;;;;64747
;Am Roten Rain;gerade;2;;10;;;;;;;;;64747
;Am Römerbad;gerade;2;;28;;;;;;;;;64747
;Am Steinbruch;gerade;2;;16;;;;;;;;;64747
;Am Ziegelgraben;gerade;2;;16;;;;;;;;;64747
;Am alten Sägewerk;gerade;2;;6;;;;;;;;;64747
;Amorbachstraße;gerade;2;;20;;;;;;;;;64747
;An der Roten Mauer;gerade;2;;16;;;;;;;;;64747
;Arnheiter Hof;gerade;2;;2;;;;;;;;;64747
;Arnheiter Straße;gerade;2;;26;;;;;;;;;64747
;Bahnhofstraße;gerade;2;;38;;;;;;;;;64747
;Bergstraße;gerade;2;;14;;;;;;;;;64747
;Bernhardstraße;gerade;2;;20;;;;;;;;;64747
;Birkenstraße;gerade;2;;8;;;;;;;;;64747
;Breubergblick;gerade;2;;28;;;;;;;;;64747
;Erbacher Straße;gerade;2;;50;;;;;;;;;64747
;Ernst-Ludwig-Straße;gerade;2;;114;;;;;;;;;64747
;Falltorstraße;gerade;2;;14;;;;;;;;;64747
;Faßäckerweg;gerade;2;;8;;;;;;;;;64747
;Fliederstraße;gerade;2;;42;;;;;;;;;64747
;Forsthausstraße;gerade;2;;22;;;;;;;;;64747
;Friedensstraße;gerade;2;;8;;;;;;;;;64747
;Friedhofstraße;gerade;2;;2;;;;;;;;;64747
;Fritz-Keller-Straße;gerade;2;;8;;;;;;;;;64747
;Fuchsweg;gerade;2;;24;;;;;;;;;64747
;Gartenweg;gerade;2;;8;;;;;;;;;64747
;Geisrain;gerade;2;;38;;;;;;;;;64747
;Groß-Umstädter Straße;gerade;2;;12;;;;;;;;;64747
;Hainstädter Straße;gerade;2;;18;;;;;;;;;64747
;Hammer;gerade;2;;4;;;;;;;;;64747
;Hermann-Löns-Straße;gerade;2;;14;;;;;;;;;64747
;Herrnackerstraße;gerade;2;;52;;;;;;;;;64747
;Heubacher Straße;gerade;2;;34;;;;;;;;;64747
;Hohlstraße;gerade;2;;26;;;;;;;;;64747
;Höchster Straße;gerade;2;;64;;;;;;;;;64747
;Hügelstraße;gerade;2;;36;;;;;;;;;64747
;Im Breungesgraben;gerade;2;;8;;;;;;;;;64747
;Im Ehrlich;gerade;2;;28;;;;;;;;;64747
;Im Hebst;gerade;2;;8;;;;;;;;;64747
;Im Steigersfeld;gerade;2;;22;;;;;;;;;64747
;In den Bodenäckern;gerade;2;;32;;;;;;;;;64747
;In den sechs Morgen;gerade;2;;8;;;;;;;;;64747
;Industriestraße;gerade;2;;22;;;;;;;;;64747
;Kapellenweg;gerade;2;;6;;;;;;;;;64747
;Kappesserweg;gerade;2;;2;;;;;;;;;64747
;Karl-Marx-Straße;gerade;2;;14;;;;;;;;;64747
;Kirchberg;gerade;2;;14;;;;;;;;;64747
;Kirchstraße;gerade;2;;28;;;;;;;;;64747
;Kreuzfeldstraße;gerade;2;;10;;;;;;;;;64747
;Kreuzstraße;gerade;2;;6;;;;;;;;;64747
;Lauterweg;gerade;2;;26;;;;;;;;;64747
;Leonhard-Herbert-Straße;gerade;2;;30;;;;;;;;;64747
;Marktplatz;gerade;2;;12;;;;;;;;;64747
;Mühlhausen;gerade;2;;22;;;;;;;;;64747
;Mühlhäuser Straße;gerade;2;;24;;;;;;;;;64747
;Nelkenstraße;gerade;2;;18;;;;;;;;;64747
;Neumannstraße;gerade;2;;14;;;;;;;;;64747
;Neustädter Straße;gerade;2;;26;;;;;;;;;64747
;Nordendstraße;gerade;2;;4;;;;;;;;;64747
;Odenwaldring;gerade;2;;68;;;;;;;;;64747
;Quellenstraße;gerade;2;;18;;;;;;;;;64747
;Rabenweg;gerade;2;;8;;;;;;;;;64747
;Rauwaldstraße;gerade;2;;6;;;;;;;;;64747
;Ringstraße;gerade;2;;32;;;;;;;;;64747
;Rosenbach;gerade;2;;10;;;;;;;;;64747
;Sackgasse;gerade;2;;14;;;;;;;;;64747
;Schulstraße;gerade;2;;22;;;;;;;;;64747
;Schönbergerstraße;gerade;2;;4;;;;;;;;;64747
;Spessartstraße;gerade;2;;70;;;;;;;;;64747
;Talstraße;gerade;2;;30;;;;;;;;;64747
;Vierteläcker;gerade;2;;2;;;;;;;;;64747
;Wald-Amorbacher Straße;gerade;2;;24;;;;;;;;;64747
;Waldstraße;gerade;2;;14;;;;;;;;;64747
;Weinbergstraße;gerade;2;;36;;;;;;;;;64747
;Wertheimer Straße;gerade;2;;44;;;;;;;;;64747
;Westendstraße;gerade;2;;20;;;;;;;;;64747
;Wingertstraße;gerade;2;;4;;;;;;;;;64747
;Wolfenmühle;gerade;2;;6;;;;;;;;;64747
;Zu den Eichen;gerade;2;;10;;;;;;;;;64747
;Zum Hasengarten;gerade;2;;16;;;;;;;;;64747
;Zum Pitschgrund;gerade;2;;14;;;;;;;;;64747
;Alter Neustädter Weg;gerade;2;;16;;;;;;;;;64750
;Am Berg;gerade;2;;4;;;;;;;;;64750
;Am Graben;gerade;2;;10;;;;;;;;;64750
;Am Hofgarten;gerade;2;;12;;;;;;;;;64750
;Am Hühnerberg;gerade;2;;6;;;;;;;;;64750
;Am Rain;gerade;2;;6;;;;;;;;;64750
;Angelhofstraße;gerade;2;;44;;;;;;;;;64750
;Außerhalb;gerade;2;;2;;;;;;;;;64750
;Bachgasse;gerade;2;;2;;;;;;;;;64750
;Bachstraße;gerade;2;;4;;;;;;;;;64750
;Baierberg;gerade;2;;6;;;;;;;;;64750
;Beckshöhe;gerade;2;;26;;;;;;;;;64750
;Bergfeldstraße;gerade;2;;10;;;;;;;;;64750
;Bergstraße;gerade;2;;8;;;;;;;;;64750
;Birkenweg;gerade;2;;4;;;;;;;;;64750
;Blütenstraße;gerade;2;;12;;;;;;;;;64750
;Bogenstraße;gerade;2;;26;;;;;;;;;64750
;Bonifatiusweg;gerade;2;;10;;;;;;;;;64750
;Breitenbrunner Straße;gerade;2;;4;;;;;;;;;64750
;Breubergstraße;gerade;2;;44;;;;;;;;;64750
;Eckertshofstraße;gerade;2;;6;;;;;;;;;64750
;Eisenbacher Straße;gerade;2;;12;;;;;;;;;64750
;Erbacher Straße;gerade;2;;66;;;;;;;;;64750
;Eulbacher Straße;gerade;2;;36;;;;;;;;;64750
;Forsthausstraße;gerade;2;;8;;;;;;;;;64750
;Forststraße;gerade;2;;4;;;;;;;;;64750
;Friedhofstraße;gerade;2;;20;;;;;;;;;64750
;Friedhofsweg;gerade;2;;14;;;;;;;;;64750
;Frühlingstraße;gerade;2;;4;;;;;;;;;64750
;Furthstraße;gerade;2;;30;;;;;;;;;64750
;Gartenstraße;gerade;2;;6;;;;;;;;;64750
;Haagstraße;gerade;2;;16;;;;;;;;;64750
;Haingraben;gerade;2;;2;;;;;;;;;64750
;Haingründer Straße;gerade;2;;14;;;;;;;;;64750
;Hainstraße;gerade;2;;12;;;;;;;;;64750
;Hardtstraße;gerade;2;;16;;;;;;;;;64750
;Hengmantel;gerade;2;;6;;;;;;;;;64750
;Hengmantelstraße;gerade;2;;16;;;;;;;;;64750
;Hochstraße;gerade;2;;14;;;;;;;;;64750
;Höhenweg;gerade;2;;10;;;;;;;;;64750
;Im Katzengraben;gerade;2;;10;;;;;;;;;64750
;Im Nußbaumgewann;gerade;2;;26;;;;;;;;;64750
;Im Sachsenhausen;gerade;2;;12;;;;;;;;;64750
;In den Gärten;gerade;2;;8;;;;;;;;;64750
;In der Delle;gerade;2;;10;;;;;;;;;64750
;Jahnstraße;gerade;2;;28;;;;;;;;;64750
;Jocksberg;gerade;2;;34;;;;;;;;;64750
;Johann-Saul-Straße;gerade;2;;14;;;;;;;;;64750
;Karl-Brunnengräber-Straße;gerade;2;;28;;;;;;;;;64750
;Kirchstraße;gerade;2;;12;;;;;;;;;64750
;Kirschberg;gerade;2;;24;;;;;;;;;64750
;Kirschgraben;gerade;2;;2;;;;;;;;;64750
;Klingenstraße;gerade;2;;34;;;;;;;;;64750
;Kreuzstraße;gerade;2;;22;;;;;;;;;64750
;Königer Weg;gerade;2;;6;;;;;;;;;64750
;Lessingstraße;gerade;2;;24;;;;;;;;;64750
;Lindenstraße;gerade;2;;14;;;;;;;;;64750
;Lützelbacher Straße;gerade;2;;30;;;;;;;;;64750
;Mainstraße;gerade;2;;42;;;;;;;;;64750
